group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Means,SeqSimd64,100000000,,,59097792.0,ns,6
Means,SeqSimd64,100000000,,,58936708.0,ns,6
Means,SeqSimd64,100000000,,,58787416.0,ns,6
Means,SeqSimd64,100000000,,,58869083.0,ns,6
Means,SeqSimd64,100000000,,,58451209.0,ns,6
Means,SeqSimd64,100000000,,,59045375.0,ns,6
Means,SeqSimd64,100000000,,,59382250.0,ns,6
Means,SeqSimd64,100000000,,,58873625.0,ns,6
Means,SeqSimd64,100000000,,,58687500.0,ns,6
Means,SeqSimd64,100000000,,,59087000.0,ns,6
Means,SeqSimd64,100000000,,,58688792.0,ns,6
Means,SeqSimd64,100000000,,,59207417.0,ns,6
Means,SeqSimd64,100000000,,,58948375.0,ns,6
Means,SeqSimd64,100000000,,,59482750.0,ns,6
Means,SeqSimd64,100000000,,,59151500.0,ns,6
Means,SeqSimd64,100000000,,,58432250.0,ns,6
Means,SeqSimd64,100000000,,,58757083.0,ns,6
Means,SeqSimd64,100000000,,,58569666.0,ns,6
Means,SeqSimd64,100000000,,,58449792.0,ns,6
Means,SeqSimd64,100000000,,,58652917.0,ns,6
Means,SeqSimd64,100000000,,,59483417.0,ns,6
Means,SeqSimd64,100000000,,,59507917.0,ns,6
Means,SeqSimd64,100000000,,,59486667.0,ns,6
Means,SeqSimd64,100000000,,,58862958.0,ns,6
Means,SeqSimd64,100000000,,,59339542.0,ns,6
Means,SeqSimd64,100000000,,,58907834.0,ns,6
Means,SeqSimd64,100000000,,,58649500.0,ns,6
Means,SeqSimd64,100000000,,,58756834.0,ns,6
Means,SeqSimd64,100000000,,,59727209.0,ns,6
Means,SeqSimd64,100000000,,,58902250.0,ns,6
Means,SeqSimd64,100000000,,,58773584.0,ns,6
Means,SeqSimd64,100000000,,,59101125.0,ns,6
Means,SeqSimd64,100000000,,,60063583.0,ns,6
Means,SeqSimd64,100000000,,,59116708.0,ns,6
Means,SeqSimd64,100000000,,,59050209.0,ns,6
Means,SeqSimd64,100000000,,,59056750.0,ns,6
Means,SeqSimd64,100000000,,,59339791.0,ns,6
Means,SeqSimd64,100000000,,,59088166.0,ns,6
Means,SeqSimd64,100000000,,,59137917.0,ns,6
Means,SeqSimd64,100000000,,,58754083.0,ns,6
Means,SeqSimd64,100000000,,,58749625.0,ns,6
Means,SeqSimd64,100000000,,,59204084.0,ns,6
Means,SeqSimd64,100000000,,,58899083.0,ns,6
Means,SeqSimd64,100000000,,,59561792.0,ns,6
Means,SeqSimd64,100000000,,,58900667.0,ns,6
Means,SeqSimd64,100000000,,,59932959.0,ns,6
Means,SeqSimd64,100000000,,,59096083.0,ns,6
Means,SeqSimd64,100000000,,,59063416.0,ns,6
Means,SeqSimd64,100000000,,,58570417.0,ns,6
Means,SeqSimd64,100000000,,,58840333.0,ns,6
Means,SeqSimd64,100000000,,,58876583.0,ns,6
Means,SeqSimd64,100000000,,,58863375.0,ns,6
Means,SeqSimd64,100000000,,,59375625.0,ns,6
Means,SeqSimd64,100000000,,,58766959.0,ns,6
Means,SeqSimd64,100000000,,,58582750.0,ns,6
Means,SeqSimd64,100000000,,,58848875.0,ns,6
Means,SeqSimd64,100000000,,,58923541.0,ns,6
Means,SeqSimd64,100000000,,,59290000.0,ns,6
Means,SeqSimd64,100000000,,,64669084.0,ns,6
Means,SeqSimd8,10000,,,1073333.0,ns,230
Means,SeqSimd8,10000,,,1959916.0,ns,460
Means,SeqSimd8,10000,,,2969083.0,ns,690
Means,SeqSimd8,10000,,,3999000.0,ns,920
Means,SeqSimd8,10000,,,5073959.0,ns,1150
Means,SeqSimd8,10000,,,6148042.0,ns,1380
Means,SeqSimd8,10000,,,7160209.0,ns,1610
Means,SeqSimd8,10000,,,7886875.0,ns,1840
Means,SeqSimd8,10000,,,8885500.0,ns,2070
Means,SeqSimd8,10000,,,9876250.0,ns,2300
Means,SeqSimd8,10000,,,10876958.0,ns,2530
Means,SeqSimd8,10000,,,11872541.0,ns,2760
Means,SeqSimd8,10000,,,12864458.0,ns,2990
Means,SeqSimd8,10000,,,13870375.0,ns,3220
Means,SeqSimd8,10000,,,14815708.0,ns,3450
Means,SeqSimd8,10000,,,15803166.0,ns,3680
Means,SeqSimd8,10000,,,16802292.0,ns,3910
Means,SeqSimd8,10000,,,17749208.0,ns,4140
Means,SeqSimd8,10000,,,18809542.0,ns,4370
Means,SeqSimd8,10000,,,19748334.0,ns,4600
Means,SeqSimd8,10000,,,20765542.0,ns,4830
Means,SeqSimd8,10000,,,21704250.0,ns,5060
Means,SeqSimd8,10000,,,22767084.0,ns,5290
Means,SeqSimd8,10000,,,23697584.0,ns,5520
Means,SeqSimd8,10000,,,24677750.0,ns,5750
Means,SeqSimd8,10000,,,25678833.0,ns,5980
Means,SeqSimd8,10000,,,26682083.0,ns,6210
Means,SeqSimd8,10000,,,27942125.0,ns,6440
Means,SeqSimd8,10000,,,29079500.0,ns,6670
Means,SeqSimd8,10000,,,29636000.0,ns,6900
Means,SeqSimd8,10000,,,30695125.0,ns,7130
Means,SeqSimd8,10000,,,31645875.0,ns,7360
Means,SeqSimd8,10000,,,32693875.0,ns,7590
Means,SeqSimd8,10000,,,33667333.0,ns,7820
Means,SeqSimd8,10000,,,34714000.0,ns,8050
Means,SeqSimd8,10000,,,35765209.0,ns,8280
Means,SeqSimd8,10000,,,36697125.0,ns,8510
Means,SeqSimd8,10000,,,37705083.0,ns,8740
Means,SeqSimd8,10000,,,38582958.0,ns,8970
Means,SeqSimd8,10000,,,39602792.0,ns,9200
Means,SeqSimd8,10000,,,40540375.0,ns,9430
Means,SeqSimd8,10000,,,41589750.0,ns,9660
Means,SeqSimd8,10000,,,42419917.0,ns,9890
Means,SeqSimd8,10000,,,43417167.0,ns,10120
Means,SeqSimd8,10000,,,44496583.0,ns,10350
Means,SeqSimd8,10000,,,45489917.0,ns,10580
Means,SeqSimd8,10000,,,47038250.0,ns,10810
Means,SeqSimd8,10000,,,47840208.0,ns,11040
Means,SeqSimd8,10000,,,49031333.0,ns,11270
Means,SeqSimd8,10000,,,50331958.0,ns,11500
Means,SeqSimd8,10000,,,51001458.0,ns,11730
Means,SeqSimd8,10000,,,52587541.0,ns,11960
Means,SeqSimd8,10000,,,52952583.0,ns,12190
Means,SeqSimd8,10000,,,53476583.0,ns,12420
Means,SeqSimd8,10000,,,54512333.0,ns,12650
Means,SeqSimd8,10000,,,55360416.0,ns,12880
Means,SeqSimd8,10000,,,56330625.0,ns,13110
Means,SeqSimd8,10000,,,57285708.0,ns,13340
Means,SeqSimd8,10000,,,58270000.0,ns,13570
Means,SeqSimd8,10000,,,59336625.0,ns,13800
Means,SeqSimd8,10000,,,60228708.0,ns,14030
Means,SeqSimd8,10000,,,61527333.0,ns,14260
Means,SeqSimd8,10000,,,62372666.0,ns,14490
Means,SeqSimd8,10000,,,64314083.0,ns,14720
Means,SeqSimd8,10000,,,64507375.0,ns,14950
Means,SeqSimd8,10000,,,65478125.0,ns,15180
Means,SeqSimd8,10000,,,66287250.0,ns,15410
Means,SeqSimd8,10000,,,67344541.0,ns,15640
Means,SeqSimd8,10000,,,72588333.0,ns,15870
Means,SeqSimd8,10000,,,72136750.0,ns,16100
Means,SeqSimd8,10000,,,70629708.0,ns,16330
Means,SeqSimd8,10000,,,71863000.0,ns,16560
Means,SeqSimd8,10000,,,72168875.0,ns,16790
Means,SeqSimd8,10000,,,77423000.0,ns,17020
Means,SeqSimd8,10000,,,75839167.0,ns,17250
Means,SeqSimd8,10000,,,75596583.0,ns,17480
Means,SeqSimd8,10000,,,76530958.0,ns,17710
Means,SeqSimd8,10000,,,78689958.0,ns,17940
Means,SeqSimd8,10000,,,77637291.0,ns,18170
Means,SeqSimd8,10000,,,78685917.0,ns,18400
Means,SeqSimd8,10000,,,79629833.0,ns,18630
Means,SeqSimd8,10000,,,80625167.0,ns,18860
Means,SeqSimd8,10000,,,81623167.0,ns,19090
Means,SeqSimd8,10000,,,82677625.0,ns,19320
Means,SeqSimd8,10000,,,83765250.0,ns,19550
Means,SeqSimd8,10000,,,84833166.0,ns,19780
Means,SeqSimd8,10000,,,86035417.0,ns,20010
Means,SeqSimd8,10000,,,86561667.0,ns,20240
Means,SeqSimd8,10000,,,87749250.0,ns,20470
Means,SeqSimd8,10000,,,88687750.0,ns,20700
Means,SeqSimd8,10000,,,89564500.0,ns,20930
Means,SeqSimd8,10000,,,90595959.0,ns,21160
Means,SeqSimd8,10000,,,91526542.0,ns,21390
Means,SeqSimd8,10000,,,92396250.0,ns,21620
Means,SeqSimd8,10000,,,93494084.0,ns,21850
Means,SeqSimd8,10000,,,94334792.0,ns,22080
Means,SeqSimd8,10000,,,95360042.0,ns,22310
Means,SeqSimd8,10000,,,96433708.0,ns,22540
Means,SeqSimd8,10000,,,97414916.0,ns,22770
Means,SeqSimd8,10000,,,98414292.0,ns,23000
Means,SeqSimd8,100000,,,1056708.0,ns,22
Means,SeqSimd8,100000,,,2058708.0,ns,44
Means,SeqSimd8,100000,,,3062333.0,ns,66
Means,SeqSimd8,100000,,,4156708.0,ns,88
Means,SeqSimd8,100000,,,5217750.0,ns,110
Means,SeqSimd8,100000,,,6246042.0,ns,132
Means,SeqSimd8,100000,,,7234375.0,ns,154
Means,SeqSimd8,100000,,,8175750.0,ns,176
Means,SeqSimd8,100000,,,9211000.0,ns,198
Means,SeqSimd8,100000,,,10257917.0,ns,220
Means,SeqSimd8,100000,,,11230583.0,ns,242
Means,SeqSimd8,100000,,,12320458.0,ns,264
Means,SeqSimd8,100000,,,13270750.0,ns,286
Means,SeqSimd8,100000,,,14358875.0,ns,308
Means,SeqSimd8,100000,,,15357000.0,ns,330
Means,SeqSimd8,100000,,,16373791.0,ns,352
Means,SeqSimd8,100000,,,17388958.0,ns,374
Means,SeqSimd8,100000,,,18428708.0,ns,396
Means,SeqSimd8,100000,,,19494375.0,ns,418
Means,SeqSimd8,100000,,,20482833.0,ns,440
Means,SeqSimd8,100000,,,21522583.0,ns,462
Means,SeqSimd8,100000,,,22499541.0,ns,484
Means,SeqSimd8,100000,,,23580833.0,ns,506
Means,SeqSimd8,100000,,,24604625.0,ns,528
Means,SeqSimd8,100000,,,25616250.0,ns,550
Means,SeqSimd8,100000,,,26656458.0,ns,572
Means,SeqSimd8,100000,,,27608791.0,ns,594
Means,SeqSimd8,100000,,,28675542.0,ns,616
Means,SeqSimd8,100000,,,29734958.0,ns,638
Means,SeqSimd8,100000,,,30686750.0,ns,660
Means,SeqSimd8,100000,,,31773292.0,ns,682
Means,SeqSimd8,100000,,,33155208.0,ns,704
Means,SeqSimd8,100000,,,34506250.0,ns,726
Means,SeqSimd8,100000,,,34963750.0,ns,748
Means,SeqSimd8,100000,,,35863000.0,ns,770
Means,SeqSimd8,100000,,,37002959.0,ns,792
Means,SeqSimd8,100000,,,37994458.0,ns,814
Means,SeqSimd8,100000,,,38910458.0,ns,836
Means,SeqSimd8,100000,,,39929375.0,ns,858
Means,SeqSimd8,100000,,,40974292.0,ns,880
Means,SeqSimd8,100000,,,41936042.0,ns,902
Means,SeqSimd8,100000,,,42978584.0,ns,924
Means,SeqSimd8,100000,,,44045417.0,ns,946
Means,SeqSimd8,100000,,,45163625.0,ns,968
Means,SeqSimd8,100000,,,46146250.0,ns,990
Means,SeqSimd8,100000,,,47117500.0,ns,1012
Means,SeqSimd8,100000,,,48128375.0,ns,1034
Means,SeqSimd8,100000,,,49108458.0,ns,1056
Means,SeqSimd8,100000,,,50166541.0,ns,1078
Means,SeqSimd8,100000,,,51170541.0,ns,1100
Means,SeqSimd8,100000,,,52250041.0,ns,1122
Means,SeqSimd8,100000,,,53198417.0,ns,1144
Means,SeqSimd8,100000,,,54321209.0,ns,1166
Means,SeqSimd8,100000,,,55297375.0,ns,1188
Means,SeqSimd8,100000,,,56268208.0,ns,1210
Means,SeqSimd8,100000,,,57375042.0,ns,1232
Means,SeqSimd8,100000,,,58359250.0,ns,1254
Means,SeqSimd8,100000,,,59464333.0,ns,1276
Means,SeqSimd8,100000,,,60431958.0,ns,1298
Means,SeqSimd8,100000,,,61588000.0,ns,1320
Means,SeqSimd8,100000,,,62484208.0,ns,1342
Means,SeqSimd8,100000,,,63457208.0,ns,1364
Means,SeqSimd8,100000,,,64580792.0,ns,1386
Means,SeqSimd8,100000,,,65566500.0,ns,1408
Means,SeqSimd8,100000,,,66519583.0,ns,1430
Means,SeqSimd8,100000,,,67589625.0,ns,1452
Means,SeqSimd8,100000,,,68672666.0,ns,1474
Means,SeqSimd8,100000,,,69651791.0,ns,1496
Means,SeqSimd8,100000,,,70720208.0,ns,1518
Means,SeqSimd8,100000,,,71659750.0,ns,1540
Means,SeqSimd8,100000,,,72281166.0,ns,1562
Means,SeqSimd8,100000,,,73452875.0,ns,1584
Means,SeqSimd8,100000,,,74838958.0,ns,1606
Means,SeqSimd8,100000,,,75759666.0,ns,1628
Means,SeqSimd8,100000,,,76874583.0,ns,1650
Means,SeqSimd8,100000,,,77792000.0,ns,1672
Means,SeqSimd8,100000,,,78563708.0,ns,1694
Means,SeqSimd8,100000,,,79612875.0,ns,1716
Means,SeqSimd8,100000,,,80562542.0,ns,1738
Means,SeqSimd8,100000,,,81557708.0,ns,1760
Means,SeqSimd8,100000,,,82552250.0,ns,1782
Means,SeqSimd8,100000,,,83648917.0,ns,1804
Means,SeqSimd8,100000,,,84633250.0,ns,1826
Means,SeqSimd8,100000,,,85661625.0,ns,1848
Means,SeqSimd8,100000,,,86673625.0,ns,1870
Means,SeqSimd8,100000,,,87663250.0,ns,1892
Means,SeqSimd8,100000,,,88675291.0,ns,1914
Means,SeqSimd8,100000,,,89767708.0,ns,1936
Means,SeqSimd8,100000,,,90758167.0,ns,1958
Means,SeqSimd8,100000,,,91775584.0,ns,1980
Means,SeqSimd8,100000,,,92762584.0,ns,2002
Means,SeqSimd8,100000,,,93790167.0,ns,2024
Means,SeqSimd8,100000,,,95123750.0,ns,2046
Means,SeqSimd8,100000,,,95897834.0,ns,2068
Means,SeqSimd8,100000,,,96860459.0,ns,2090
Means,SeqSimd8,100000,,,97904792.0,ns,2112
Means,SeqSimd8,100000,,,98889083.0,ns,2134
Means,SeqSimd8,100000,,,99958333.0,ns,2156
Means,SeqSimd8,100000,,,101007916.0,ns,2178
Means,SeqSimd8,100000,,,101951333.0,ns,2200
Means,SeqSimd8,1000000,,,1563500.0,ns,3
Means,SeqSimd8,1000000,,,2791708.0,ns,6
Means,SeqSimd8,1000000,,,4179708.0,ns,9
Means,SeqSimd8,1000000,,,5572125.0,ns,12
Means,SeqSimd8,1000000,,,6958708.0,ns,15
Means,SeqSimd8,1000000,,,8340291.0,ns,18
Means,SeqSimd8,1000000,,,9815416.0,ns,21
Means,SeqSimd8,1000000,,,11124583.0,ns,24
Means,SeqSimd8,1000000,,,12530916.0,ns,27
Means,SeqSimd8,1000000,,,13910125.0,ns,30
Means,SeqSimd8,1000000,,,15329500.0,ns,33
Means,SeqSimd8,1000000,,,16715125.0,ns,36
Means,SeqSimd8,1000000,,,18080625.0,ns,39
Means,SeqSimd8,1000000,,,19479625.0,ns,42
Means,SeqSimd8,1000000,,,21001500.0,ns,45
Means,SeqSimd8,1000000,,,22258583.0,ns,48
Means,SeqSimd8,1000000,,,23665583.0,ns,51
Means,SeqSimd8,1000000,,,25037250.0,ns,54
Means,SeqSimd8,1000000,,,26450000.0,ns,57
Means,SeqSimd8,1000000,,,27843750.0,ns,60
Means,SeqSimd8,1000000,,,29325416.0,ns,63
Means,SeqSimd8,1000000,,,30623333.0,ns,66
Means,SeqSimd8,1000000,,,31990333.0,ns,69
Means,SeqSimd8,1000000,,,33389250.0,ns,72
Means,SeqSimd8,1000000,,,34788042.0,ns,75
Means,SeqSimd8,1000000,,,36212083.0,ns,78
Means,SeqSimd8,1000000,,,37588541.0,ns,81
Means,SeqSimd8,1000000,,,38989625.0,ns,84
Means,SeqSimd8,1000000,,,40366500.0,ns,87
Means,SeqSimd8,1000000,,,41821292.0,ns,90
Means,SeqSimd8,1000000,,,43136916.0,ns,93
Means,SeqSimd8,1000000,,,44520417.0,ns,96
Means,SeqSimd8,1000000,,,46026625.0,ns,99
Means,SeqSimd8,1000000,,,47348167.0,ns,102
Means,SeqSimd8,1000000,,,48689292.0,ns,105
Means,SeqSimd8,1000000,,,50127959.0,ns,108
Means,SeqSimd8,1000000,,,51512500.0,ns,111
Means,SeqSimd8,1000000,,,52952625.0,ns,114
Means,SeqSimd8,1000000,,,54322917.0,ns,117
Means,SeqSimd8,1000000,,,55651417.0,ns,120
Means,SeqSimd8,1000000,,,57042416.0,ns,123
Means,SeqSimd8,1000000,,,58432667.0,ns,126
Means,SeqSimd8,1000000,,,59826375.0,ns,129
Means,SeqSimd8,1000000,,,61214792.0,ns,132
Means,SeqSimd8,1000000,,,62598667.0,ns,135
Means,SeqSimd8,1000000,,,64018166.0,ns,138
Means,SeqSimd8,1000000,,,65395208.0,ns,141
Means,SeqSimd8,1000000,,,66882458.0,ns,144
Means,SeqSimd8,1000000,,,68206708.0,ns,147
Means,SeqSimd8,1000000,,,69614875.0,ns,150
Means,SeqSimd8,1000000,,,70954958.0,ns,153
Means,SeqSimd8,1000000,,,72352625.0,ns,156
Means,SeqSimd8,1000000,,,73766834.0,ns,159
Means,SeqSimd8,1000000,,,75126292.0,ns,162
Means,SeqSimd8,1000000,,,76530708.0,ns,165
Means,SeqSimd8,1000000,,,77969666.0,ns,168
Means,SeqSimd8,1000000,,,80829208.0,ns,171
Means,SeqSimd8,1000000,,,80744209.0,ns,174
Means,SeqSimd8,1000000,,,82078417.0,ns,177
Means,SeqSimd8,1000000,,,83474875.0,ns,180
Means,SeqSimd8,1000000,,,84877667.0,ns,183
Means,SeqSimd8,1000000,,,86279625.0,ns,186
Means,SeqSimd8,1000000,,,87679416.0,ns,189
Means,SeqSimd8,1000000,,,89046250.0,ns,192
Means,SeqSimd8,1000000,,,90443917.0,ns,195
Means,SeqSimd8,1000000,,,91823625.0,ns,198
Means,SeqSimd8,1000000,,,93273250.0,ns,201
Means,SeqSimd8,1000000,,,94611083.0,ns,204
Means,SeqSimd8,1000000,,,96004458.0,ns,207
Means,SeqSimd8,1000000,,,97384833.0,ns,210
Means,SeqSimd8,1000000,,,98765375.0,ns,213
Means,SeqSimd8,1000000,,,100211416.0,ns,216
Means,SeqSimd8,1000000,,,101564042.0,ns,219
Means,SeqSimd8,1000000,,,102990500.0,ns,222
Means,SeqSimd8,1000000,,,104358708.0,ns,225
Means,SeqSimd8,1000000,,,105750417.0,ns,228
Means,SeqSimd8,1000000,,,107156083.0,ns,231
Means,SeqSimd8,1000000,,,108538125.0,ns,234
Means,SeqSimd8,1000000,,,109911750.0,ns,237
Means,SeqSimd8,1000000,,,111307250.0,ns,240
Means,SeqSimd8,1000000,,,112691708.0,ns,243
Means,SeqSimd8,1000000,,,114118750.0,ns,246
Means,SeqSimd8,1000000,,,115486125.0,ns,249
Means,SeqSimd8,1000000,,,116930792.0,ns,252
Means,SeqSimd8,1000000,,,118277583.0,ns,255
Means,SeqSimd8,1000000,,,119649583.0,ns,258
Means,SeqSimd8,1000000,,,121063541.0,ns,261
Means,SeqSimd8,1000000,,,122422917.0,ns,264
Means,SeqSimd8,1000000,,,123853459.0,ns,267
Means,SeqSimd8,1000000,,,125203542.0,ns,270
Means,SeqSimd8,1000000,,,126627500.0,ns,273
Means,SeqSimd8,1000000,,,128048584.0,ns,276
Means,SeqSimd8,1000000,,,129394250.0,ns,279
Means,SeqSimd8,1000000,,,130851083.0,ns,282
Means,SeqSimd8,1000000,,,129759875.0,ns,285
Means,SeqSimd8,1000000,,,133584000.0,ns,288
Means,SeqSimd8,1000000,,,134946583.0,ns,291
Means,SeqSimd8,1000000,,,136339750.0,ns,294
Means,SeqSimd8,1000000,,,137780750.0,ns,297
Means,SeqSimd8,1000000,,,139548875.0,ns,300
Means,SeqSimd8,10000000,,,51107250.0,ns,11
Means,SeqSimd8,10000000,,,51210959.0,ns,11
Means,SeqSimd8,10000000,,,51028292.0,ns,11
Means,SeqSimd8,10000000,,,51033916.0,ns,11
Means,SeqSimd8,10000000,,,51061041.0,ns,11
Means,SeqSimd8,10000000,,,51051417.0,ns,11
Means,SeqSimd8,10000000,,,51112959.0,ns,11
Means,SeqSimd8,10000000,,,51024917.0,ns,11
Means,SeqSimd8,10000000,,,51017083.0,ns,11
Means,SeqSimd8,10000000,,,51018250.0,ns,11
Means,SeqSimd8,10000000,,,51048167.0,ns,11
Means,SeqSimd8,10000000,,,51013042.0,ns,11
Means,SeqSimd8,10000000,,,51024500.0,ns,11
Means,SeqSimd8,10000000,,,51019958.0,ns,11
Means,SeqSimd8,10000000,,,51028083.0,ns,11
Means,SeqSimd8,10000000,,,51022666.0,ns,11
Means,SeqSimd8,10000000,,,51036833.0,ns,11
Means,SeqSimd8,10000000,,,51023625.0,ns,11
Means,SeqSimd8,10000000,,,51018958.0,ns,11
Means,SeqSimd8,10000000,,,51036166.0,ns,11
Means,SeqSimd8,10000000,,,51018917.0,ns,11
Means,SeqSimd8,10000000,,,51028792.0,ns,11
Means,SeqSimd8,10000000,,,51026458.0,ns,11
Means,SeqSimd8,10000000,,,51040041.0,ns,11
Means,SeqSimd8,10000000,,,51017666.0,ns,11
Means,SeqSimd8,10000000,,,51038917.0,ns,11
Means,SeqSimd8,10000000,,,51100917.0,ns,11
Means,SeqSimd8,10000000,,,51041916.0,ns,11
Means,SeqSimd8,10000000,,,51031625.0,ns,11
Means,SeqSimd8,10000000,,,51027458.0,ns,11
Means,SeqSimd8,10000000,,,51011541.0,ns,11
Means,SeqSimd8,10000000,,,51040708.0,ns,11
Means,SeqSimd8,10000000,,,51009166.0,ns,11
Means,SeqSimd8,10000000,,,51022958.0,ns,11
Means,SeqSimd8,10000000,,,51040291.0,ns,11
Means,SeqSimd8,10000000,,,51031083.0,ns,11
Means,SeqSimd8,10000000,,,51042750.0,ns,11
Means,SeqSimd8,10000000,,,51044542.0,ns,11
Means,SeqSimd8,10000000,,,51045333.0,ns,11
Means,SeqSimd8,10000000,,,51026958.0,ns,11
Means,SeqSimd8,10000000,,,51070000.0,ns,11
Means,SeqSimd8,10000000,,,51044208.0,ns,11
Means,SeqSimd8,10000000,,,51037708.0,ns,11
Means,SeqSimd8,10000000,,,51022208.0,ns,11
Means,SeqSimd8,10000000,,,51020708.0,ns,11
Means,SeqSimd8,10000000,,,51305417.0,ns,11
Means,SeqSimd8,10000000,,,51311583.0,ns,11
Means,SeqSimd8,10000000,,,51194458.0,ns,11
Means,SeqSimd8,10000000,,,51147667.0,ns,11
Means,SeqSimd8,10000000,,,51165750.0,ns,11
Means,SeqSimd8,10000000,,,51163334.0,ns,11
Means,SeqSimd8,10000000,,,51104334.0,ns,11
Means,SeqSimd8,10000000,,,51121167.0,ns,11
Means,SeqSimd8,10000000,,,51207084.0,ns,11
Means,SeqSimd8,10000000,,,51114750.0,ns,11
Means,SeqSimd8,10000000,,,51077000.0,ns,11
Means,SeqSimd8,10000000,,,51087916.0,ns,11
Means,SeqSimd8,10000000,,,51826667.0,ns,11
Means,SeqSimd8,10000000,,,51487250.0,ns,11
Means,SeqSimd8,10000000,,,51178083.0,ns,11
Means,SeqSimd8,10000000,,,51261167.0,ns,11
Means,SeqSimd8,10000000,,,51168709.0,ns,11
Means,SeqSimd8,10000000,,,51172125.0,ns,11
Means,SeqSimd8,10000000,,,51159583.0,ns,11
Means,SeqSimd8,10000000,,,51357542.0,ns,11
Means,SeqSimd8,10000000,,,51247584.0,ns,11
Means,SeqSimd8,10000000,,,51099709.0,ns,11
Means,SeqSimd8,10000000,,,51070167.0,ns,11
Means,SeqSimd8,10000000,,,51156792.0,ns,11
Means,SeqSimd8,10000000,,,51135292.0,ns,11
Means,SeqSimd8,10000000,,,51189625.0,ns,11
Means,SeqSimd8,10000000,,,51073500.0,ns,11
Means,SeqSimd8,10000000,,,51105166.0,ns,11
Means,SeqSimd8,10000000,,,51222458.0,ns,11
Means,SeqSimd8,10000000,,,51072833.0,ns,11
Means,SeqSimd8,10000000,,,51124459.0,ns,11
Means,SeqSimd8,10000000,,,51077375.0,ns,11
Means,SeqSimd8,10000000,,,51259542.0,ns,11
Means,SeqSimd8,10000000,,,51134834.0,ns,11
Means,SeqSimd8,10000000,,,51086292.0,ns,11
Means,SeqSimd8,10000000,,,51294000.0,ns,11
Means,SeqSimd8,10000000,,,51093083.0,ns,11
Means,SeqSimd8,10000000,,,51095291.0,ns,11
Means,SeqSimd8,10000000,,,51106125.0,ns,11
Means,SeqSimd8,10000000,,,51109750.0,ns,11
Means,SeqSimd8,10000000,,,51085833.0,ns,11
Means,SeqSimd8,10000000,,,51083209.0,ns,11
Means,SeqSimd8,10000000,,,51067417.0,ns,11
Means,SeqSimd8,10000000,,,51118041.0,ns,11
Means,SeqSimd8,10000000,,,51168208.0,ns,11
Means,SeqSimd8,10000000,,,51088291.0,ns,11
Means,SeqSimd8,10000000,,,51130416.0,ns,11
Means,SeqSimd8,10000000,,,51114416.0,ns,11
Means,SeqSimd8,10000000,,,51081958.0,ns,11
Means,SeqSimd8,10000000,,,51054250.0,ns,11
Means,SeqSimd8,10000000,,,51074000.0,ns,11
Means,SeqSimd8,10000000,,,51088833.0,ns,11
Means,SeqSimd8,10000000,,,51169292.0,ns,11
Means,SeqSimd8,10000000,,,51065458.0,ns,11
Means,SeqSimd8,10000000,,,51194708.0,ns,11
Means,SeqSimd8,100000000,,,92952417.0,ns,2
Means,SeqSimd8,100000000,,,92815459.0,ns,2
Means,SeqSimd8,100000000,,,92816500.0,ns,2
Means,SeqSimd8,100000000,,,92802750.0,ns,2
Means,SeqSimd8,100000000,,,92757541.0,ns,2
Means,SeqSimd8,100000000,,,92796500.0,ns,2
Means,SeqSimd8,100000000,,,92786375.0,ns,2
Means,SeqSimd8,100000000,,,92858375.0,ns,2
Means,SeqSimd8,100000000,,,92792625.0,ns,2
Means,SeqSimd8,100000000,,,92798542.0,ns,2
Means,SeqSimd8,100000000,,,92787625.0,ns,2
Means,SeqSimd8,100000000,,,92801417.0,ns,2
Means,SeqSimd8,100000000,,,92754375.0,ns,2
Means,SeqSimd8,100000000,,,89787625.0,ns,2
Means,SeqSimd8,100000000,,,92766333.0,ns,2
Means,SeqSimd8,100000000,,,91404208.0,ns,2
Means,SeqSimd8,100000000,,,91824916.0,ns,2
Means,SeqSimd8,100000000,,,92043417.0,ns,2
Means,SeqSimd8,100000000,,,91155167.0,ns,2
Means,SeqSimd8,100000000,,,91263959.0,ns,2
Means,SeqSimd8,100000000,,,91876208.0,ns,2
Means,SeqSimd8,100000000,,,89863000.0,ns,2
Means,SeqSimd8,100000000,,,92838125.0,ns,2
Means,SeqSimd8,100000000,,,91373917.0,ns,2
Means,SeqSimd8,100000000,,,90811375.0,ns,2
Means,SeqSimd8,100000000,,,90330209.0,ns,2
Means,SeqSimd8,100000000,,,92038709.0,ns,2
Means,SeqSimd8,100000000,,,89279125.0,ns,2
Means,SeqSimd8,100000000,,,92064333.0,ns,2
Means,SeqSimd8,100000000,,,90286792.0,ns,2
Means,SeqSimd8,100000000,,,89898167.0,ns,2
Means,SeqSimd8,100000000,,,92795834.0,ns,2
Means,SeqSimd8,100000000,,,88633459.0,ns,2
Means,SeqSimd8,100000000,,,91504750.0,ns,2
Means,SeqSimd8,100000000,,,89804417.0,ns,2
Means,SeqSimd8,100000000,,,89679125.0,ns,2
Means,SeqSimd8,100000000,,,90987041.0,ns,2
Means,SeqSimd8,100000000,,,91780875.0,ns,2
Means,SeqSimd8,100000000,,,89005125.0,ns,2
Means,SeqSimd8,100000000,,,88702167.0,ns,2
Means,SeqSimd8,100000000,,,90785459.0,ns,2
